Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Loan_Status,Default_Flag,Loan_Start_Date
713601,111368,Personal Loan,6275,7.0,1,Paid Off,0,2022-06-01
713602,145759,Business Loan,174232,3.94,5,Active,0,2026-03-28
713603,130156,Auto Loan,53949,6.02,5,Active,0,2023-11-03
713604,120817,Mortgage,432560,5.4,30,Paid Off,0,2025-11-21
713605,135718,Personal Loan,1512,6.09,1,Paid Off,0,2025-10-06
713606,101997,Business Loan,137168,6.05,10,Active,0,2026-02-14
713607,148802,Mortgage,382018,7.12,30,Paid Off,0,2024-02-20
713608,149607,Business Loan,146031,9.6,10,Active,0,2022-03-07
713609,140002,Mortgage,447854,6.27,30,Defaulted,1,2025-01-10
713610,137734,Mortgage,209441,4.51,30,Active,0,2023-09-17
713611,114320,Mortgage,425450,6.92,30,Defaulted,1,2023-03-27
713612,143354,Auto Loan,28627,3.65,3,Paid Off,0,2024-01-27
713613,119105,Mortgage,189852,7.04,30,Active,0,2022-09-11
713614,109992,Auto Loan,45629,6.13,6,Active,0,2024-06-16
713615,109056,Business Loan,79427,5.35,10,Active,0,2022-11-09
713616,136247,Mortgage,523879,5.61,30,Active,0,2022-06-17
713617,125691,Business Loan,112862,5.67,5,Active,0,2024-10-06
713618,122133,Auto Loan,19927,4.93,5,Paid Off,0,2023-05-19
713619,127016,Business Loan,241844,5.13,5,Active,0,2025-02-07
713620,139834,Auto Loan,26183,5.11,3,Active,0,2026-03-20
713621,137005,Mortgage,253166,4.52,30,Active,0,2026-03-17
713622,101558,Personal Loan,22301,4.05,3,Paid Off,0,2021-10-11
713623,102578,Auto Loan,59813,8.47,5,Active,0,2022-07-11
713624,114835,Business Loan,56685,6.27,5,Paid Off,0,2024-07-19
713625,105081,Personal Loan,22551,5.29,1,Active,0,2023-01-29
713626,108201,Auto Loan,36634,4.78,3,Paid Off,0,2022-05-23
713627,117293,Business Loan,187260,3.51,10,Paid Off,0,2026-03-10
713628,130190,Personal Loan,5505,3.71,3,Paid Off,0,2025-08-30
713629,118121,Personal Loan,9489,8.61,3,Active,0,2022-02-06
713630,112322,Mortgage,577859,7.97,30,Active,0,2023-05-09
713631,125468,Personal Loan,11854,6.93,3,Active,0,2024-01-06
713632,122363,Business Loan,137267,3.62,5,Active,0,2026-04-19
713633,119277,Business Loan,225498,5.62,10,Active,0,2022-04-18
713634,100738,Business Loan,93153,3.84,10,Active,0,2022-07-13
713635,124062,Personal Loan,15012,10.71,5,Defaulted,1,2023-06-18
713636,100709,Personal Loan,11516,4.09,3,Active,0,2025-12-04
713637,109464,Business Loan,45496,10.13,5,Paid Off,0,2025-09-07
713638,136655,Business Loan,143348,6.75,10,Active,0,2022-09-28
713639,138305,Personal Loan,12953,9.13,1,Active,0,2021-12-01
713640,142380,Business Loan,100622,6.64,10,Active,0,2024-06-30
713641,113125,Personal Loan,1057,10.14,3,Active,0,2022-07-20
713642,105098,Mortgage,328956,3.73,30,Active,0,2025-04-20
713643,147613,Personal Loan,15142,6.64,3,Paid Off,0,2023-12-14
713644,122822,Business Loan,127549,10.56,5,Paid Off,0,2025-08-02
713645,113077,Auto Loan,10803,3.76,5,Paid Off,0,2021-07-19
713646,147425,Business Loan,247484,6.31,10,Active,0,2025-05-04
713647,111020,Personal Loan,24827,5.88,5,Active,0,2024-03-14
713648,144341,Personal Loan,7567,5.96,1,Active,0,2025-02-12
713649,103585,Business Loan,162457,7.61,10,Active,0,2025-07-24
713650,116887,Mortgage,582675,5.8,30,Active,0,2026-06-11
713651,110921,Mortgage,491515,10.94,30,Paid Off,0,2022-04-10
713652,109786,Personal Loan,13188,10.14,5,Active,0,2021-11-02
713653,130411,Mortgage,529369,8.92,30,Active,0,2024-04-27
713654,125245,Personal Loan,10073,4.38,1,Paid Off,0,2025-12-11
713655,101111,Personal Loan,22973,7.07,5,Paid Off,0,2024-09-09
713656,133559,Personal Loan,18688,5.12,3,Paid Off,0,2024-03-18
713657,121342,Auto Loan,10942,8.41,3,Active,0,2025-04-19
713658,111180,Auto Loan,41621,5.28,6,Paid Off,0,2026-01-25
713659,129687,Business Loan,55188,6.24,5,Paid Off,0,2024-12-24
713660,111259,Business Loan,42965,4.02,10,Paid Off,0,2025-01-26
713661,113377,Business Loan,101713,8.19,10,Paid Off,0,2021-10-09
713662,126434,Business Loan,197062,4.49,5,Active,0,2024-11-22
713663,124237,Auto Loan,54488,4.7,6,Paid Off,0,2023-10-14
713664,115481,Personal Loan,5563,4.55,3,Paid Off,0,2022-08-12
713665,136681,Personal Loan,17090,10.84,3,Paid Off,0,2026-01-31
713666,118392,Personal Loan,8928,5.21,1,Paid Off,0,2025-02-27
713667,127366,Auto Loan,10124,6.45,6,Active,0,2023-07-31
713668,106824,Personal Loan,4934,10.7,3,Active,0,2024-04-09
713669,130642,Business Loan,155817,8.71,10,Active,0,2025-02-25
713670,149945,Mortgage,331227,3.56,30,Active,0,2025-04-19
713671,103116,Business Loan,247976,3.76,10,Paid Off,0,2024-11-17
713672,125998,Auto Loan,54039,6.76,3,Active,0,2025-04-10
713673,147475,Auto Loan,13764,6.59,5,Active,0,2025-07-14
713674,140472,Mortgage,191849,5.23,30,Active,0,2024-06-09
713675,116826,Personal Loan,10159,6.73,3,Paid Off,0,2024-05-08
713676,143435,Auto Loan,44160,5.47,3,Paid Off,0,2022-10-10
713677,132147,Business Loan,98918,5.02,5,Active,0,2023-05-13
713678,114700,Mortgage,249437,5.35,30,Active,0,2024-07-09
713679,106956,Personal Loan,19256,5.3,1,Active,0,2026-06-18
713680,107105,Auto Loan,45571,11.74,5,Paid Off,0,2026-04-04
713681,123176,Personal Loan,23849,6.35,3,Paid Off,0,2026-04-13
713682,133702,Personal Loan,13423,4.82,5,Defaulted,1,2025-07-17
713683,134313,Mortgage,167081,4.8,30,Paid Off,0,2025-03-08
713684,118362,Auto Loan,46438,4.15,5,Active,0,2026-03-06
713685,127841,Auto Loan,18074,6.55,5,Active,0,2026-03-22
713686,111000,Mortgage,590910,4.06,30,Paid Off,0,2025-01-25
713687,131710,Mortgage,181491,6.77,30,Paid Off,0,2024-04-14
713688,113131,Auto Loan,31771,5.85,5,Active,0,2023-06-23
713689,119788,Mortgage,415209,4.86,30,Paid Off,0,2025-08-15
713690,118649,Personal Loan,11146,6.97,3,Active,0,2024-01-14
713691,107162,Personal Loan,13695,4.18,1,Active,0,2025-10-23
713692,125798,Business Loan,153845,10.72,10,Paid Off,0,2024-05-14
713693,102529,Mortgage,302492,4.46,30,Active,0,2025-07-04
713694,129321,Auto Loan,54415,11.72,5,Defaulted,1,2022-10-08
713695,104461,Mortgage,585903,7.73,30,Active,0,2022-08-07
713696,124389,Business Loan,131998,10.28,10,Paid Off,0,2025-11-25
713697,101549,Personal Loan,15404,10.66,1,Paid Off,0,2023-09-21
713698,143822,Personal Loan,18604,6.89,3,Active,0,2026-04-09
713699,116316,Personal Loan,11814,9.49,1,Paid Off,0,2024-03-12
713700,139544,Personal Loan,8813,4.64,3,Active,0,2026-01-21
713701,118338,Personal Loan,11774,5.55,3,Active,0,2022-01-12
713702,141002,Auto Loan,28215,11.8,6,Defaulted,1,2023-01-19
713703,104068,Personal Loan,8302,6.29,1,Active,0,2025-05-05
713704,113325,Personal Loan,24834,6.99,3,Active,0,2024-08-20
713705,140575,Auto Loan,19179,4.81,5,Active,0,2021-12-20
713706,141944,Auto Loan,36192,3.82,5,Paid Off,0,2023-12-03
713707,129292,Personal Loan,23642,6.27,1,Active,0,2024-09-05
713708,119545,Auto Loan,57621,6.4,6,Paid Off,0,2024-04-28
713709,134849,Mortgage,528526,5.47,30,Paid Off,0,2025-10-30
713710,126931,Business Loan,242460,6.41,10,Paid Off,0,2022-05-02
713711,143448,Mortgage,219510,7.2,30,Active,0,2023-07-08
713712,124499,Mortgage,414549,5.33,30,Paid Off,0,2021-12-18
713713,147356,Personal Loan,18415,9.58,1,Active,0,2023-06-20
713714,124637,Mortgage,294666,5.69,30,Active,0,2025-01-18
713715,118843,Personal Loan,11544,10.2,5,Paid Off,0,2024-10-06
713716,142336,Mortgage,255895,8.77,30,Paid Off,0,2021-09-28
713717,133858,Auto Loan,35411,9.36,5,Paid Off,0,2023-05-04
713718,114956,Personal Loan,13556,6.3,3,Active,0,2024-12-03
713719,111879,Personal Loan,18209,5.54,1,Active,0,2023-01-20
713720,103803,Personal Loan,9587,5.62,3,Active,0,2024-09-20
713721,103566,Personal Loan,19655,3.82,1,Defaulted,1,2025-10-05
713722,105174,Business Loan,167633,6.01,10,Active,0,2023-11-25
713723,141649,Mortgage,481828,8.18,30,Active,0,2025-03-14
713724,139264,Mortgage,160929,6.66,30,Active,0,2024-07-02
713725,120726,Business Loan,142638,3.97,10,Active,0,2024-03-18
713726,126827,Mortgage,181646,3.56,30,Paid Off,0,2025-08-03
713727,125171,Mortgage,524689,4.45,30,Active,0,2022-08-29
713728,106707,Mortgage,303953,4.62,30,Paid Off,0,2023-05-04
713729,121035,Auto Loan,18515,4.9,3,Defaulted,1,2024-11-04
713730,100462,Mortgage,465722,6.36,30,Paid Off,0,2023-12-04
713731,118795,Mortgage,209790,5.93,30,Paid Off,0,2022-07-23
713732,143087,Business Loan,159778,6.63,10,Active,0,2023-11-21
713733,110969,Personal Loan,13440,5.22,5,Active,0,2024-08-16
713734,137246,Auto Loan,38569,9.99,5,Active,0,2022-08-10
713735,137242,Personal Loan,8762,5.72,1,Paid Off,0,2022-01-09
713736,106271,Business Loan,189185,6.58,10,Active,0,2022-11-05
713737,131084,Personal Loan,9292,6.01,1,Paid Off,0,2022-07-14
713738,133148,Business Loan,55844,4.36,5,Active,0,2025-09-27
713739,110381,Auto Loan,18590,5.37,3,Active,0,2024-04-30
713740,105246,Mortgage,263384,8.12,30,Paid Off,0,2021-12-12
713741,101429,Business Loan,154885,5.73,5,Paid Off,0,2022-11-18
713742,111768,Mortgage,555491,8.53,30,Paid Off,0,2025-04-10
713743,124939,Business Loan,234865,6.99,5,Active,0,2026-07-01
713744,144851,Business Loan,166090,5.62,10,Paid Off,0,2026-05-24
713745,120548,Auto Loan,13082,10.97,5,Active,0,2026-05-01
713746,100033,Business Loan,219803,4.67,5,Paid Off,0,2024-09-11
713747,147418,Business Loan,191190,5.04,5,Defaulted,1,2022-03-05
713748,133234,Business Loan,236988,10.57,10,Active,0,2025-01-25
713749,141864,Business Loan,197031,9.43,5,Paid Off,0,2022-03-23
713750,105233,Mortgage,561161,4.17,30,Defaulted,1,2024-07-19
713751,123981,Business Loan,87178,3.66,10,Paid Off,0,2022-01-22
713752,127820,Business Loan,91675,6.92,10,Paid Off,0,2025-07-21
713753,101550,Business Loan,122395,9.84,5,Active,0,2022-04-19
713754,101888,Mortgage,467018,3.94,30,Paid Off,0,2022-09-05
713755,140263,Business Loan,112298,5.88,10,Active,0,2024-02-27
713756,110217,Personal Loan,21046,5.92,1,Active,0,2022-10-21
713757,140086,Mortgage,557206,4.77,30,Paid Off,0,2021-12-08
713758,137056,Business Loan,209028,5.35,5,Active,0,2025-01-12
713759,108670,Auto Loan,45067,8.12,3,Active,0,2024-03-15
713760,105221,Business Loan,112837,4.53,5,Active,0,2022-12-30
713761,109414,Auto Loan,33246,8.61,5,Paid Off,0,2024-06-18
713762,139259,Personal Loan,4110,5.35,3,Paid Off,0,2025-06-07
713763,117965,Auto Loan,35147,6.02,5,Paid Off,0,2025-08-30
713764,143182,Business Loan,28473,6.31,5,Paid Off,0,2026-03-08
713765,115851,Business Loan,26465,6.02,10,Active,0,2025-11-07
713766,124606,Personal Loan,22302,6.06,5,Defaulted,1,2021-07-19
713767,143105,Auto Loan,42124,7.24,3,Paid Off,0,2025-08-22
713768,139713,Personal Loan,2183,5.9,3,Paid Off,0,2021-11-18
713769,113226,Business Loan,237763,8.86,5,Active,0,2022-03-23
713770,145897,Personal Loan,5820,4.04,3,Paid Off,0,2022-11-08
713771,144296,Mortgage,243447,10.83,30,Paid Off,0,2023-07-22
713772,116026,Auto Loan,19908,4.15,6,Active,0,2025-10-28
713773,130082,Personal Loan,7046,4.1,1,Active,0,2023-10-03
713774,102227,Mortgage,332725,6.6,30,Paid Off,0,2025-11-05
713775,105471,Personal Loan,15023,5.64,5,Active,0,2026-06-21
713776,148788,Auto Loan,34384,5.83,3,Active,0,2025-02-07
713777,129074,Personal Loan,13621,7.33,5,Active,0,2025-01-06
713778,117497,Mortgage,262469,6.55,30,Active,0,2022-07-19
713779,113914,Personal Loan,12895,4.13,3,Paid Off,0,2023-03-02
713780,102207,Business Loan,180137,5.13,5,Active,0,2021-09-23
713781,119621,Auto Loan,21968,4.41,5,Active,0,2022-01-01
713782,113857,Personal Loan,9406,11.55,1,Paid Off,0,2025-07-19
713783,135039,Mortgage,479375,5.33,30,Paid Off,0,2022-04-01
713784,123214,Business Loan,180759,6.72,10,Paid Off,0,2024-11-20
713785,109023,Auto Loan,15476,6.55,5,Paid Off,0,2026-04-01
713786,132923,Personal Loan,8836,6.39,3,Active,0,2022-05-06
713787,141281,Mortgage,563597,5.9,30,Active,0,2021-12-30
713788,147975,Personal Loan,4036,6.38,5,Active,0,2022-10-11
713789,128626,Mortgage,581823,5.14,30,Active,0,2022-03-14
713790,135471,Business Loan,106458,5.88,5,Active,0,2022-08-08
713791,106165,Auto Loan,57318,3.89,5,Paid Off,0,2022-11-06
713792,122879,Personal Loan,17995,4.39,3,Active,0,2021-12-08
713793,113920,Business Loan,189419,6.11,10,Active,0,2024-03-11
713794,137490,Personal Loan,17310,6.3,3,Paid Off,0,2022-09-16
713795,110048,Mortgage,435438,8.07,30,Active,0,2023-10-26
713796,148637,Business Loan,69818,8.01,10,Active,0,2022-05-04
713797,119497,Auto Loan,51767,4.65,6,Paid Off,0,2024-06-10
713798,106454,Auto Loan,35285,6.12,6,Active,0,2025-02-09
713799,106052,Mortgage,428027,8.98,30,Active,0,2021-11-08
713800,100239,Auto Loan,23170,5.37,6,Paid Off,0,2024-06-03
713801,100616,Personal Loan,4821,5.37,5,Paid Off,0,2022-05-06
713802,109831,Personal Loan,9631,3.78,1,Paid Off,0,2021-09-15
713803,113452,Auto Loan,47572,5.96,5,Active,0,2025-11-03
713804,115283,Business Loan,171093,6.5,10,Paid Off,0,2022-09-02
713805,108362,Business Loan,37830,6.36,10,Paid Off,0,2024-04-27
713806,136588,Business Loan,42227,6.78,5,Paid Off,0,2025-05-21
713807,103284,Business Loan,174888,7.12,5,Paid Off,0,2026-04-27
713808,117192,Mortgage,438701,7.0,30,Paid Off,0,2024-10-14
713809,127006,Auto Loan,41359,4.77,3,Active,0,2023-04-15
713810,113108,Business Loan,191362,9.9,10,Paid Off,0,2023-09-22
713811,103638,Personal Loan,6756,7.72,3,Paid Off,0,2022-10-23
713812,132120,Mortgage,319282,5.35,30,Active,0,2023-05-12
713813,117823,Personal Loan,2314,4.19,1,Active,0,2024-03-26
713814,137064,Mortgage,228009,4.69,30,Active,0,2024-04-17
713815,145156,Business Loan,232308,3.63,10,Active,0,2022-06-20
713816,120540,Personal Loan,18311,5.95,1,Active,0,2022-09-20
713817,137591,Auto Loan,41312,4.19,6,Active,0,2024-12-06
713818,137386,Mortgage,255457,6.86,30,Active,0,2026-02-16
713819,111141,Mortgage,209477,8.96,30,Active,0,2024-10-24
713820,129663,Auto Loan,59373,4.09,6,Defaulted,1,2025-08-16
713821,140840,Mortgage,294721,6.55,30,Active,0,2023-04-04
713822,107278,Auto Loan,37629,6.55,3,Active,0,2026-01-10
713823,130726,Mortgage,497695,6.83,30,Active,0,2026-04-11
713824,149318,Mortgage,542594,6.77,30,Active,0,2025-12-15
713825,130944,Business Loan,205252,6.31,5,Active,0,2025-05-22
713826,135145,Personal Loan,13620,4.98,5,Paid Off,0,2021-10-07
713827,100043,Auto Loan,33451,4.41,6,Active,0,2023-05-21
713828,135084,Business Loan,117807,6.28,5,Defaulted,1,2023-06-24
713829,140921,Mortgage,299824,5.5,30,Active,0,2026-05-08
713830,127252,Mortgage,251779,6.94,30,Paid Off,0,2025-12-25
713831,120816,Personal Loan,3528,10.95,3,Paid Off,0,2023-02-07
713832,127686,Mortgage,370871,10.71,30,Paid Off,0,2021-08-25
713833,110137,Business Loan,128531,4.21,10,Paid Off,0,2022-10-24
713834,118798,Auto Loan,57154,4.7,5,Paid Off,0,2025-11-19
713835,130135,Mortgage,496017,6.93,30,Active,0,2022-02-02
713836,106700,Mortgage,326513,3.85,30,Paid Off,0,2023-02-13
713837,115983,Business Loan,93764,3.98,10,Paid Off,0,2021-09-15
713838,140171,Auto Loan,31343,6.79,5,Active,0,2025-04-11
713839,100312,Business Loan,135069,11.87,5,Paid Off,0,2023-05-15
713840,142375,Mortgage,231306,11.46,30,Defaulted,1,2024-02-15
713841,115459,Mortgage,263908,4.71,30,Paid Off,0,2023-07-31
713842,136141,Personal Loan,16085,8.74,1,Active,0,2022-08-18
713843,129580,Business Loan,246836,5.11,10,Paid Off,0,2024-08-12
713844,107876,Mortgage,546000,3.6,30,Active,0,2021-09-11
713845,133366,Auto Loan,35920,5.53,6,Active,0,2024-03-21
713846,131430,Mortgage,573453,4.38,30,Paid Off,0,2024-05-11
713847,111642,Personal Loan,22140,3.87,3,Active,0,2022-08-19
713848,111378,Business Loan,161502,6.73,10,Active,0,2025-10-24
713849,113517,Personal Loan,18589,7.08,3,Paid Off,0,2022-05-15
713850,140665,Mortgage,157980,9.05,30,Paid Off,0,2025-12-11
713851,111131,Mortgage,375079,4.23,30,Paid Off,0,2023-03-15
713852,149877,Personal Loan,14310,4.79,1,Active,0,2025-08-12
713853,126596,Mortgage,256841,4.05,30,Active,0,2025-08-19
713854,135767,Auto Loan,36170,5.87,5,Paid Off,0,2026-06-23
713855,105278,Personal Loan,19099,9.86,1,Active,0,2026-06-21
713856,114430,Personal Loan,13339,10.26,5,Paid Off,0,2022-01-01
713857,106062,Business Loan,178831,11.15,5,Active,0,2022-02-14
713858,105694,Personal Loan,13315,4.36,3,Paid Off,0,2022-12-29
713859,143327,Personal Loan,7511,6.58,5,Active,0,2024-06-25
713860,108910,Personal Loan,18142,11.99,5,Paid Off,0,2022-09-17
713861,106760,Mortgage,476996,6.36,30,Paid Off,0,2022-05-11
713862,143542,Personal Loan,2084,6.77,3,Paid Off,0,2025-05-03
713863,142625,Business Loan,205279,5.8,10,Paid Off,0,2023-01-30
713864,116315,Business Loan,138159,5.56,10,Active,0,2026-01-01
713865,139741,Auto Loan,51215,5.53,6,Paid Off,0,2026-07-13
713866,102117,Mortgage,418905,11.09,30,Paid Off,0,2026-02-05
713867,115355,Personal Loan,20924,4.41,1,Active,0,2022-05-08
713868,139987,Mortgage,296550,5.8,30,Paid Off,0,2024-03-23
713869,138475,Auto Loan,33402,8.23,6,Paid Off,0,2026-02-01
713870,104968,Mortgage,168013,11.65,30,Paid Off,0,2024-08-29
713871,100831,Business Loan,206748,3.81,5,Paid Off,0,2022-03-08
713872,133184,Auto Loan,40760,8.06,5,Active,0,2021-09-09
713873,114180,Mortgage,281284,6.19,30,Active,0,2022-06-17
713874,143876,Mortgage,422023,5.44,30,Active,0,2025-07-29
713875,108574,Auto Loan,44772,4.65,3,Active,0,2024-09-05
713876,107986,Auto Loan,27782,4.84,5,Paid Off,0,2022-07-19
713877,135611,Auto Loan,59894,8.59,5,Active,0,2024-12-22
713878,125928,Auto Loan,14252,9.93,5,Active,0,2024-11-12
713879,101456,Auto Loan,21275,6.97,3,Active,0,2024-08-08
713880,115587,Mortgage,372911,4.65,30,Paid Off,0,2021-10-06
713881,119783,Mortgage,174767,3.75,30,Paid Off,0,2025-07-19
713882,123968,Auto Loan,51017,3.75,3,Active,0,2022-06-16
713883,131905,Auto Loan,14225,4.67,6,Paid Off,0,2021-10-19
713884,135934,Auto Loan,59397,4.17,6,Defaulted,1,2023-08-06
713885,147546,Personal Loan,17279,6.01,3,Paid Off,0,2022-09-29
713886,122569,Personal Loan,14811,5.06,5,Active,0,2021-11-07
713887,127732,Business Loan,76675,5.39,10,Active,0,2022-08-18
713888,149443,Personal Loan,11223,6.6,1,Active,0,2024-01-02
713889,100574,Auto Loan,54649,3.76,5,Paid Off,0,2024-09-12
713890,138393,Business Loan,187648,5.9,10,Active,0,2022-02-19
713891,126688,Personal Loan,9668,10.95,3,Active,0,2026-04-21
713892,137043,Business Loan,40246,4.31,5,Paid Off,0,2023-12-17
713893,116871,Business Loan,42776,10.87,10,Active,0,2023-06-16
713894,107001,Business Loan,144314,4.99,10,Active,0,2022-07-17
713895,130374,Personal Loan,19305,5.83,3,Paid Off,0,2022-05-30
713896,114006,Mortgage,276624,5.94,30,Paid Off,0,2022-02-23
713897,105219,Business Loan,241234,6.63,10,Paid Off,0,2026-01-31
713898,142453,Mortgage,207064,6.2,30,Active,0,2022-12-19
713899,129444,Mortgage,488217,5.52,30,Active,0,2022-04-19
713900,130491,Personal Loan,12022,6.29,3,Paid Off,0,2022-09-16
713901,130275,Personal Loan,18361,3.88,5,Active,0,2026-04-05
713902,118010,Mortgage,554148,6.59,30,Paid Off,0,2021-11-09
713903,104330,Personal Loan,3331,4.89,3,Paid Off,0,2022-12-27
713904,120438,Mortgage,300738,9.07,30,Paid Off,0,2023-02-23
713905,110671,Auto Loan,38999,6.6,5,Active,0,2022-06-30
713906,141997,Mortgage,169205,10.9,30,Active,0,2025-10-20
713907,148381,Personal Loan,3068,6.62,5,Active,0,2022-09-04
713908,145378,Personal Loan,22003,7.15,3,Paid Off,0,2021-10-07
713909,129929,Auto Loan,51092,4.1,3,Paid Off,0,2023-05-02
713910,125077,Mortgage,432271,3.72,30,Paid Off,0,2025-12-21
713911,130114,Mortgage,490825,5.16,30,Active,0,2024-03-23
713912,105732,Business Loan,104114,5.88,5,Paid Off,0,2026-03-24
713913,103988,Mortgage,200967,4.98,30,Active,0,2025-02-11
713914,134910,Mortgage,182760,6.74,30,Active,0,2021-09-25
713915,102828,Mortgage,542345,9.82,30,Paid Off,0,2021-10-25
713916,105226,Auto Loan,36374,4.54,6,Paid Off,0,2021-12-16
713917,100196,Business Loan,164813,5.75,10,Paid Off,0,2025-01-17
713918,113658,Auto Loan,44534,6.96,3,Paid Off,0,2022-07-14
713919,115603,Mortgage,461793,7.55,30,Paid Off,0,2021-09-23
713920,128127,Mortgage,151873,4.27,30,Active,0,2025-10-07
713921,114606,Mortgage,173571,9.75,30,Active,0,2024-05-23
713922,135815,Business Loan,220577,5.7,5,Paid Off,0,2023-08-16
713923,126300,Mortgage,251990,3.79,30,Paid Off,0,2024-11-17
713924,102725,Personal Loan,1767,6.15,5,Active,0,2022-12-19
713925,136300,Auto Loan,40261,10.87,5,Paid Off,0,2023-02-04
713926,120759,Auto Loan,40761,10.11,3,Paid Off,0,2024-09-16
713927,122096,Business Loan,122208,10.01,5,Active,0,2022-03-28
713928,108748,Mortgage,391404,4.07,30,Active,0,2026-02-12
713929,134325,Mortgage,466367,4.43,30,Paid Off,0,2024-01-28
713930,134830,Mortgage,472339,6.13,30,Paid Off,0,2022-05-04
713931,106857,Auto Loan,17431,5.76,5,Active,0,2025-09-01
713932,144017,Personal Loan,23061,6.08,3,Paid Off,0,2022-05-09
713933,125644,Auto Loan,25056,8.89,5,Paid Off,0,2025-03-13
713934,143112,Personal Loan,22190,6.85,1,Paid Off,0,2023-11-30
713935,101781,Auto Loan,59450,9.01,5,Paid Off,0,2022-10-11
713936,131477,Auto Loan,50803,8.91,5,Paid Off,0,2023-04-06
