Account_ID,Customer_ID,Account_Type,Balance,Open_Date
575772,139907,Checking,2850,2020-05-12
575773,139907,Savings,137231,2026-06-03
575774,139907,Certificate of Deposit,169448,2024-03-27
575775,139908,Checking,7807,2025-04-30
575776,139908,Savings,10189,2024-03-10
575777,139909,Checking,1710,2026-01-20
575778,139910,Checking,1281,2026-04-08
575779,139911,Checking,8979,2021-09-29
575780,139911,Savings,114847,2025-12-11
575781,139912,Checking,8696,2023-11-29
575782,139913,Checking,1321,2025-09-02
575783,139913,Savings,57729,2025-10-05
575784,139913,Certificate of Deposit,390580,2025-12-17
575785,139914,Checking,4124,2026-05-08
575786,139914,Savings,146498,2026-06-17
575787,139915,Checking,981,2024-11-24
575788,139915,Savings,43728,2022-06-15
575789,139916,Checking,6889,2025-08-19
575790,139916,Savings,126026,2025-06-09
575791,139916,Certificate of Deposit,258060,2025-07-05
575792,139917,Checking,1605,2025-12-12
575793,139917,Savings,86642,2023-03-08
575794,139918,Checking,9406,2026-07-09
575795,139919,Checking,14182,2026-06-28
575796,139919,Savings,43341,2026-03-31
575797,139920,Checking,5357,2023-12-27
575798,139920,Savings,41367,2019-09-15
575799,139921,Checking,5348,2024-02-20
575800,139921,Savings,166077,2024-05-19
575801,139921,Certificate of Deposit,449889,2025-09-27
575802,139922,Checking,4754,2023-06-10
575803,139923,Checking,5204,2021-05-16
575804,139923,Savings,56826,2024-05-29
575805,139924,Checking,9392,2020-07-11
575806,139924,Savings,53126,2019-03-04
575807,139925,Checking,2984,2024-08-30
575808,139926,Checking,2771,2021-07-08
575809,139927,Checking,8181,2020-12-07
575810,139927,Savings,47674,2023-08-18
575811,139928,Checking,13116,2026-03-25
575812,139929,Checking,612,2022-06-18
575813,139930,Checking,10071,2021-10-25
575814,139931,Checking,13123,2023-05-14
575815,139931,Savings,59254,2021-05-05
575816,139932,Checking,13049,2026-03-18
575817,139932,Savings,73403,2023-09-06
575818,139932,Certificate of Deposit,162573,2024-02-17
575819,139933,Checking,7529,2024-02-06
575820,139934,Checking,2619,2021-04-15
575821,139934,Savings,18061,2024-02-17
575822,139934,Certificate of Deposit,74075,2022-08-06
575823,139935,Checking,6434,2020-08-11
575824,139936,Checking,5244,2026-05-02
575825,139936,Savings,50499,2025-07-10
575826,139937,Checking,13883,2020-11-30
575827,139937,Savings,148811,2017-10-26
575828,139938,Checking,3209,2021-06-08
575829,139938,Savings,53485,2026-02-07
575830,139938,Certificate of Deposit,90365,2023-04-07
575831,139939,Checking,10864,2025-07-18
575832,139940,Checking,9475,2025-07-01
575833,139941,Checking,11806,2024-11-20
575834,139941,Savings,126777,2021-08-02
575835,139942,Checking,8000,2025-12-26
575836,139943,Checking,1644,2026-04-09
575837,139944,Checking,8387,2026-06-05
575838,139944,Savings,108784,2026-07-11
575839,139945,Checking,12290,2022-06-03
575840,139945,Savings,27278,2022-07-12
575841,139946,Checking,8675,2019-11-01
575842,139946,Savings,151846,2021-02-07
575843,139947,Checking,12346,2022-10-02
575844,139947,Savings,126559,2025-03-14
575845,139947,Certificate of Deposit,167805,2021-10-25
575846,139948,Checking,2739,2023-08-30
575847,139949,Checking,3559,2024-01-08
575848,139950,Checking,11058,2025-07-13
575849,139951,Checking,1272,2025-02-04
575850,139951,Certificate of Deposit,166104,2024-06-19
575851,139952,Checking,1320,2026-07-02
575852,139952,Savings,119268,2026-05-23
575853,139953,Checking,12206,2026-03-03
575854,139953,Savings,154465,2026-07-02
575855,139954,Checking,14015,2022-10-16
575856,139954,Savings,30749,2025-12-25
575857,139955,Checking,4047,2024-09-28
575858,139956,Checking,3928,2023-12-08
575859,139956,Savings,28681,2021-08-20
575860,139957,Checking,9208,2026-07-07
575861,139957,Savings,35340,2026-06-21
575862,139958,Checking,7195,2023-12-15
575863,139958,Savings,125732,2026-01-02
575864,139959,Checking,8403,2025-09-23
575865,139960,Checking,14431,2026-03-16
575866,139960,Savings,45297,2025-06-19
575867,139961,Checking,12758,2025-05-04
575868,139961,Savings,124365,2025-01-14
575869,139962,Checking,5668,2023-04-01
575870,139963,Checking,8140,2026-02-16
575871,139963,Savings,47915,2026-04-25
575872,139964,Checking,2992,2026-07-08
575873,139964,Certificate of Deposit,52187,2026-07-12
575874,139965,Checking,7932,2024-09-27
575875,139965,Savings,150172,2023-12-29
575876,139965,Certificate of Deposit,243570,2020-09-22
575877,139966,Checking,7429,2025-07-17
575878,139966,Savings,165399,2026-04-12
575879,139966,Certificate of Deposit,378324,2022-06-14
575880,139967,Checking,4677,2026-05-07
575881,139968,Checking,11852,2025-10-25
575882,139968,Savings,125618,2025-11-07
575883,139969,Checking,9273,2023-06-25
575884,139970,Checking,14719,2026-05-17
575885,139970,Savings,9450,2025-06-06
575886,139970,Certificate of Deposit,50443,2025-09-26
575887,139971,Checking,3993,2024-05-08
575888,139971,Savings,37557,2024-03-08
575889,139972,Checking,13298,2023-07-19
575890,139973,Checking,14669,2021-08-07
575891,139973,Certificate of Deposit,85344,2025-02-14
575892,139974,Checking,1370,2023-12-26
575893,139974,Savings,42083,2025-09-26
575894,139975,Checking,1932,2022-04-25
575895,139975,Savings,73899,2023-02-21
575896,139976,Checking,11744,2018-02-06
575897,139976,Savings,43677,2022-03-15
575898,139976,Certificate of Deposit,239231,2023-03-13
575899,139977,Checking,1591,2021-06-08
575900,139978,Checking,10887,2025-05-22
575901,139978,Savings,14527,2024-06-14
575902,139979,Checking,11994,2024-09-06
575903,139979,Savings,183449,2023-05-17
575904,139979,Certificate of Deposit,299578,2023-03-08
575905,139980,Checking,9411,2019-10-28
575906,139980,Savings,11205,2024-06-09
575907,139980,Certificate of Deposit,36349,2023-06-24
575908,139981,Checking,11590,2025-02-19
575909,139982,Checking,10087,2020-10-09
575910,139982,Savings,55075,2020-02-17
575911,139983,Checking,2376,2024-08-11
575912,139983,Savings,74063,2026-01-11
575913,139984,Checking,8573,2020-08-17
575914,139985,Checking,12022,2020-07-26
575915,139985,Savings,177794,2024-10-08
575916,139985,Certificate of Deposit,359143,2019-02-15
575917,139986,Checking,8423,2023-08-12
575918,139986,Savings,88176,2023-09-25
575919,139987,Checking,1711,2025-04-12
575920,139987,Savings,84111,2025-07-10
575921,139988,Checking,558,2026-02-25
575922,139988,Savings,84474,2026-02-19
575923,139989,Checking,4530,2023-09-09
575924,139989,Savings,63180,2024-01-03
575925,139989,Certificate of Deposit,165690,2023-09-12
575926,139990,Checking,4590,2025-06-11
575927,139990,Savings,198028,2026-03-15
575928,139991,Checking,10480,2019-10-06
575929,139991,Savings,115681,2021-09-14
575930,139992,Checking,2324,2025-01-01
575931,139992,Savings,37437,2025-10-18
575932,139993,Checking,7078,2021-07-22
575933,139994,Checking,13995,2025-09-07
575934,139994,Savings,61577,2020-03-08
575935,139995,Checking,14752,2026-05-27
575936,139995,Savings,20951,2025-08-18
575937,139996,Checking,940,2022-06-23
575938,139997,Checking,4750,2022-12-02
575939,139997,Savings,114806,2022-12-31
575940,139998,Checking,6515,2024-10-17
575941,139998,Savings,134471,2024-01-30
575942,139999,Checking,884,2026-07-15
575943,140000,Checking,13429,2022-04-24
575944,140000,Savings,132916,2022-04-01
575945,140001,Checking,12296,2019-09-04
575946,140001,Savings,37314,2019-11-29
575947,140002,Checking,13719,2024-01-26
575948,140002,Savings,153025,2023-09-22
575949,140003,Checking,7262,2023-11-05
575950,140003,Savings,56477,2026-05-24
575951,140003,Certificate of Deposit,189562,2024-02-10
575952,140004,Checking,3993,2026-05-11
575953,140004,Certificate of Deposit,199642,2025-11-12
575954,140005,Checking,5777,2023-04-03
575955,140005,Savings,50875,2021-10-20
575956,140005,Certificate of Deposit,75458,2021-08-27
575957,140006,Checking,5947,2023-01-10
575958,140006,Savings,37369,2024-04-11
575959,140007,Checking,3679,2025-06-12
575960,140007,Savings,21188,2025-12-31
575961,140007,Certificate of Deposit,103772,2025-08-15
575962,140008,Checking,7196,2021-02-28
575963,140008,Savings,166942,2022-02-05
575964,140008,Certificate of Deposit,470004,2022-12-20
575965,140009,Checking,8776,2026-01-14
575966,140009,Savings,113659,2025-03-17
575967,140010,Checking,608,2021-05-09
575968,140010,Savings,243939,2026-04-27
575969,140011,Checking,5753,2025-10-14
575970,140012,Checking,11891,2025-04-21
575971,140012,Savings,12619,2025-06-06
575972,140013,Checking,13680,2022-02-07
575973,140014,Checking,9195,2023-08-15
575974,140015,Checking,5524,2026-01-23
575975,140016,Checking,3213,2024-07-02
575976,140016,Savings,59239,2025-10-21
575977,140017,Checking,609,2026-04-09
575978,140018,Checking,7921,2026-06-01
575979,140018,Savings,151107,2026-06-27
575980,140018,Certificate of Deposit,205581,2026-06-17
575981,140019,Checking,1485,2026-01-24
575982,140020,Checking,14654,2025-03-07
575983,140020,Savings,28167,2018-02-16
575984,140021,Checking,9093,2026-03-02
575985,140022,Checking,12001,2020-04-23
575986,140023,Checking,5912,2023-01-25
575987,140023,Savings,157726,2024-10-06
575988,140024,Checking,14202,2018-12-16
575989,140024,Savings,161304,2024-07-07
575990,140025,Checking,2776,2026-02-12
575991,140025,Savings,47686,2023-10-24
575992,140026,Checking,10746,2022-08-12
575993,140026,Savings,43519,2024-12-06
575994,140027,Checking,585,2025-08-17
575995,140027,Savings,56454,2026-06-23
575996,140028,Checking,3807,2017-11-01
575997,140028,Savings,111892,2018-06-25
575998,140029,Checking,7027,2026-05-10
575999,140030,Checking,5411,2025-04-30
576000,140030,Savings,58004,2025-11-24
576001,140031,Checking,3995,2018-07-25
576002,140032,Checking,9300,2022-02-17
576003,140033,Checking,2661,2022-05-27
576004,140033,Savings,173296,2026-07-04
576005,140034,Checking,11694,2020-05-22
576006,140034,Certificate of Deposit,176346,2021-06-09
576007,140035,Checking,5796,2025-03-24
576008,140035,Savings,77363,2025-05-23
576009,140036,Checking,8632,2023-02-28
576010,140036,Savings,269217,2024-10-08
576011,140037,Checking,3693,2022-10-16
576012,140037,Savings,150803,2020-12-11
576013,140037,Certificate of Deposit,253260,2020-08-21
576014,140038,Checking,9463,2025-01-31
576015,140039,Checking,10998,2025-09-13
576016,140039,Savings,18865,2022-05-03
576017,140039,Certificate of Deposit,168053,2018-03-04
576018,140040,Checking,3816,2023-01-11
576019,140040,Savings,120374,2024-06-28
576020,140041,Checking,11840,2023-09-24
576021,140041,Savings,135400,2026-04-29
576022,140042,Checking,808,2026-04-25
576023,140042,Savings,29579,2025-07-24
576024,140043,Checking,11917,2026-01-17
576025,140043,Savings,28834,2026-07-14
576026,140044,Checking,11816,2024-03-27
576027,140044,Savings,154235,2024-09-11
576028,140045,Checking,14442,2024-04-14
576029,140045,Savings,171484,2016-12-18
576030,140045,Certificate of Deposit,421504,2018-07-16
576031,140046,Checking,9404,2023-01-20
576032,140046,Savings,54585,2022-10-19
576033,140047,Checking,9153,2026-04-16
576034,140048,Checking,6728,2025-09-12
576035,140048,Savings,216251,2024-07-04
576036,140049,Checking,10768,2020-04-24
576037,140049,Savings,179685,2021-08-24
576038,140050,Checking,5902,2020-05-06
576039,140050,Savings,80688,2024-04-26
576040,140051,Checking,4389,2022-07-15
576041,140051,Savings,54347,2025-08-31
576042,140052,Checking,12919,2020-11-14
576043,140052,Savings,230399,2021-06-19
576044,140053,Checking,14547,2026-02-01
576045,140053,Savings,132568,2023-03-11
576046,140054,Checking,2567,2026-02-15
576047,140055,Checking,14264,2024-08-22
576048,140055,Savings,67489,2021-08-08
576049,140056,Checking,14566,2026-06-06
576050,140056,Savings,128475,2023-05-09
576051,140057,Checking,4386,2025-04-18
576052,140057,Savings,34973,2026-01-18
576053,140058,Checking,7494,2026-04-15
576054,140058,Savings,71155,2026-02-04
576055,140059,Checking,4450,2026-05-07
576056,140059,Savings,17381,2026-02-25
576057,140059,Certificate of Deposit,200201,2026-07-10
576058,140060,Checking,3796,2026-04-21
576059,140060,Savings,226310,2022-07-09
576060,140061,Checking,14808,2024-09-23
576061,140062,Checking,8116,2025-03-03
576062,140062,Savings,38868,2018-04-11
576063,140063,Checking,5316,2020-06-13
576064,140063,Savings,121430,2022-06-17
576065,140064,Checking,2012,2026-04-30
576066,140064,Savings,164963,2026-01-15
576067,140065,Checking,13729,2023-11-15
576068,140065,Savings,49561,2023-02-05
576069,140066,Checking,786,2025-09-08
576070,140066,Savings,199424,2024-08-22
576071,140067,Checking,10030,2025-06-23
576072,140067,Savings,88155,2025-01-03
576073,140068,Checking,6914,2021-12-19
576074,140068,Savings,48116,2023-04-22
576075,140069,Checking,1372,2024-09-22
576076,140069,Savings,14994,2025-07-17
576077,140070,Checking,10467,2021-10-28
576078,140070,Savings,24513,2026-06-06
576079,140071,Checking,6856,2018-05-17
576080,140071,Savings,26045,2021-10-07
576081,140072,Checking,3027,2026-03-07
576082,140073,Checking,13981,2024-07-05
576083,140073,Savings,118058,2025-12-05
576084,140074,Checking,5144,2026-01-04
576085,140074,Savings,54900,2021-01-12
576086,140075,Checking,11928,2026-06-07
576087,140075,Savings,89852,2025-03-24
576088,140075,Certificate of Deposit,528916,2026-02-21
576089,140076,Checking,10315,2026-02-08
576090,140076,Savings,253660,2021-05-07
576091,140076,Certificate of Deposit,101631,2022-01-08
576092,140077,Checking,5961,2024-09-13
576093,140077,Savings,25431,2026-02-21
576094,140078,Checking,8844,2022-05-06
576095,140079,Checking,13815,2023-06-22
576096,140079,Savings,22255,2023-07-27
576097,140080,Checking,11419,2022-05-16
576098,140080,Savings,72987,2025-10-12
576099,140081,Checking,678,2024-08-19
576100,140081,Savings,46438,2026-04-18
576101,140081,Certificate of Deposit,20450,2024-07-30
576102,140082,Checking,2808,2025-09-02
576103,140082,Savings,126120,2026-04-17
576104,140083,Checking,14396,2026-02-11
576105,140083,Savings,70434,2018-02-08
576106,140084,Checking,5249,2019-11-07
576107,140084,Savings,106149,2019-04-26
576108,140085,Checking,7295,2025-07-09
576109,140085,Savings,75024,2025-01-12
576110,140086,Checking,14894,2021-10-02
576111,140086,Savings,124279,2023-06-13
576112,140087,Checking,14331,2023-07-29
576113,140087,Certificate of Deposit,313145,2022-11-22
576114,140088,Checking,9833,2023-11-04
576115,140088,Savings,48215,2024-09-23
576116,140089,Checking,8216,2022-11-09
576117,140089,Savings,19654,2021-01-12
576118,140089,Certificate of Deposit,264783,2019-09-01
576119,140090,Checking,13512,2025-03-31
576120,140090,Savings,65998,2018-11-23
576121,140090,Certificate of Deposit,60279,2024-05-23
576122,140091,Checking,11238,2025-11-01
576123,140091,Savings,42037,2026-04-07
576124,140092,Checking,3830,2026-01-14
576125,140092,Savings,78898,2024-11-11
576126,140093,Checking,14231,2022-11-06
576127,140094,Checking,13830,2021-06-08
576128,140094,Savings,219463,2022-07-16
576129,140095,Checking,11986,2026-03-31
576130,140096,Checking,10998,2022-10-03
576131,140096,Savings,97051,2026-05-16
576132,140097,Checking,5847,2023-12-10
576133,140098,Checking,1832,2026-07-10
576134,140098,Savings,87939,2025-11-25
576135,140099,Checking,11690,2023-05-15
576136,140099,Savings,125194,2022-01-27
576137,140100,Checking,11362,2025-12-28
576138,140100,Savings,41051,2026-05-17
576139,140101,Checking,2741,2023-12-17
576140,140101,Savings,23027,2025-08-02
576141,140102,Checking,10311,2023-10-28
576142,140102,Savings,215958,2023-12-08
576143,140103,Checking,1892,2025-07-29
576144,140103,Certificate of Deposit,565234,2025-06-21
576145,140104,Checking,14750,2022-08-30
576146,140104,Savings,67847,2024-04-05
576147,140105,Checking,828,2026-04-21
576148,140105,Savings,31507,2025-11-09
576149,140106,Checking,10210,2026-02-05
576150,140106,Savings,31186,2025-07-04
576151,140107,Checking,6514,2022-06-22
576152,140107,Savings,41293,2022-11-29
576153,140107,Certificate of Deposit,92068,2022-02-14
576154,140108,Checking,14923,2022-10-14
576155,140108,Savings,78890,2026-03-20
576156,140108,Certificate of Deposit,80754,2023-09-27
576157,140109,Checking,775,2019-07-22
576158,140110,Checking,9454,2024-06-13
576159,140110,Certificate of Deposit,159747,2026-01-27
576160,140111,Checking,10367,2026-07-09
576161,140111,Savings,137483,2025-05-22
576162,140111,Certificate of Deposit,180705,2025-09-01
576163,140112,Checking,4673,2021-09-05
576164,140112,Savings,38415,2022-05-09
576165,140113,Checking,11119,2017-08-26
576166,140113,Savings,180190,2020-08-17
576167,140114,Checking,10585,2017-11-16
